filename,emotion1_w1,emotion2_w1,emotion3_w1,emotion1_w2,emotion2_w2,emotion3_w2,emotion1_w3,emotion2_w3,emotion3_w3,description_w1,description_w2,description_w3,agreement_w1,agreement_w2,agreement_w3
row_song_combination_943.wav,Transitional,Soothing,Focusing,Playful,Stimulating,Transitional,Soothing,Sensory-Calming,Playful,soothing harmonies that create a sense of calm and stability music promote focus and sustained attention,"The loud flute stand out and makes it seem more like a play time tune.  The water in the back gets drowned out, so it doesn't create much relaxation.","The song is sweet and relaxing and evocative of childhood, children's songs and nursery rhymes. It is both soft and playful, with a nostalgic feeling that is calming. The rain sounds in the background add a further note of relaxation to calm the senses and evoke a relaxed and carefree atmosphere.",1,0,1
row_song_combination_958.wav,Playful,Transitional,Soothing,Soothing,Grounding,Anxiety-Reduction,Grounding,Soothing,Sensory-Calming,The melody was cheerful giving it a playful tone. The familiar tune also gave it a soothing sensation.,it helps to calming environment help maintain attention and support anxiety reduction,The melody was very soothing and calming with its repetition and calmness. The background created a sensory calmness.,2,1,1
row_song_combination_959.wav,Soothing,Sensory-Calming,Anxiety-Reduction,Playful,Sensory-Calming,Grounding,Playful,Sensory-Calming,Anxiety-Reduction,The familiar song would help kids to feel at home. The flute songs were & so were the babbling brook sounds.,Repetition made it grounding and the tone had a playful side to it. It was calming with the water sounds.,"The song carries a playful energy that feels lighthearted and uplifting, bringing a sense of joy and ease. At the same time, its gentle flow has a sensory-calming quality that soothes the listener. Together, these elements create a comforting atmosphere that helps ease anxiety and promotes relaxation.",2,1,1
twinkle_song_combination_1053.wav,Playful,Stimulating,Transitional,Transitional,Stimulating,Grounding,Soothing,Playful,Focusing,"This song was playful. However, it seemed to have too much going on with all of the sounds and songs going on.","The water is very loud so it becomes distracting and makes me alert.  The music is fast and varied, so it gives the tune a fun atmosphere.",It gives me relax and free mind. It release my stress and give more energy,-1,2,1
twinkle_song_combination_1054.wav,Transitional,Playful,Stimulating,Sensory-Calming,Playful,Grounding,Soothing,Grounding,Focusing,"It sounds like a carnival or fair with the music, which keeps me alert.  It would be good for background music during tasks.","This song had a whooshing sound which would help not to get too frenzied. However, it was fun and playful and comfortable.",It gives relax to mind. It makes me feel positive and stress free to my mind,2,2,1
twinkle_song_combination_1086.wav,Soothing,Focusing,Anxiety-Reduction,Soothing,Sensory-Calming,Focusing,Playful,Soothing,Grounding,it help to maintain attention and support sensory regulation effective tool for music therapy session feel calm,"This song is soothing and calming, creating a peaceful and relaxed mood. Its gentle rhythms and textures help steady the mind, providing a sensory-calming effect. Overall, it encourages focus and clarity while maintaining a tranquil atmosphere.",The melody was cheerful and soothing. This gave it all a great grounding quality.,1,1,1
twinkle_song_combination_1087.wav,Soothing,Grounding,Focusing,Stimulating,Playful,Transitional,Playful,Stimulating,Transitional,It gives me calm and relax to mind. i like very much these kind of music,This song sounded a bit frenzy. There was a lot going on. It might lead to some confusion.,The music is rushed and makes me feel like being active.  I think it would help people alert and not get sleepy.,1,-1,2
twinkle_song_combination_1103.wav,Stimulating,Playful,Anxiety-Reduction,Soothing,Playful,Focusing,Transitional,Stimulating,Playful,This track had two songs that were different but fit well together. One was bubbly and fast while the other was calming. This could probably help to focus and bring all the thoughts together.,It helps me to release stress. It gives me more happiness to relief sadness,The sound transitions between two melodies. It's a loud and stimulating sound that is on the playful side.,2,1,2
twinkle_song_combination_1133.wav,Soothing,Sensory-Calming,Anxiety-Reduction,Grounding,Playful,Sensory-Calming,Sensory-Calming,Grounding,Soothing,"The song has a soothing quality that gently relaxes both the mind and body. Its soft, sensory-calming tones create a peaceful atmosphere, easing tension and inviting stillness. The overall effect helps reduce feelings of anxiety, leaving the listener in a state of quiet comfort and emotional ease.",It feels good and and give relaxation to my mind,The water made it all very calming. The fact that it was repetitive made it grounding and it was also a soothing sound,1,1,2
twinkle_song_combination_1134.wav,Focusing,Soothing,Grounding,Sensory-Calming,Stimulating,Grounding,Sensory-Calming,Grounding,Transitional,"This song had a pulsating beat. It also had a familiar twinkle twinkle little song sound. They did not seem to go together. The whooshing sound was meant to be soothing, but it was not.",It gives me more happiness. It release stress and sadness,There is a clear transition between tones. Its grounding because of the repetition and calming because of ambient sound.,-2,1,1
twinkle_song_combination_1439.wav,Stimulating,Playful,Focusing,Sensory-Calming,Playful,Stimulating,Grounding,Stimulating,Playful,This song was fun and charming. Its familiar elements would help kids to feel at home.,It gives more energy an motivate. It gives happiness to my mind,The sounds is loud and stimulating. Its playful and repetitive which makes it grounding.,2,1,1
twinkle_song_combination_1470.wav,Stimulating,Playful,Soothing,Soothing,Playful,Sensory-Calming,Playful,Sensory-Calming,Grounding,The whooshing sound overpowered the song. It was hard to concentrate on the song in the background.,It gives more happiness. It gives me more memorable to my mind,The melody is very playful with a repetitive tone that makes it grounding. The ambient sounds make it calming.,-1,1,0
twinkle_song_combination_1471.wav,Sensory-Calming,Soothing,Grounding,Playful,Sensory-Calming,Focusing,Sensory-Calming,Transitional,Stimulating,It feels like very relax and emotional to hear. It sounds like very connection to the music,The song was playful but not overwhelmingly so. There were calming undertones.,"I thought the beat was lively, there was transition in that neat and rhythm. It was also very calming with the train sound.",1,1,2
twinkle_song_combination_1487.wav,Stimulating,Transitional,Playful,Stimulating,Playful,Grounding,Grounding,Playful,Sensory-Calming,"It sounds like a fun, almost carnival-like, atmosphere.  The fast pace makes me want to do a fun activity.",The song provided a stimulating tempo a very playful tune. It also had a good grounding effect with its familiar tune.,calming atmosphere that can help reduce anxiety and promote relaxation reating a calming and soothing auditory environment help maintain attention and support sensory regulation effective tool for music therapy session,-2,2,1
twinkle_song_combination_1534.wav,Grounding,Anxiety-Reduction,Sensory-Calming,Sensory-Calming,Grounding,Playful,Soothing,Focusing,Sensory-Calming,"The smooth and low notes create a relaxing tone.  But the wind is so strong that it feels like a storm, which creates anxiety instead of reducing it.",I like the music with give relax. It sounds like a minute music to hear always,The song has some mystical elements. It sounds like twinkling stars almost. It also has a familiar song which would help calm.,-1,1,1
twinkle_song_combination_1631.wav,Stimulating,Playful,Sensory-Calming,Soothing,Playful,Focusing,Soothing,Anxiety-Reduction,Grounding,"The song feels lively and invigorating, sparking curiosity and keeping the listener engaged. Its playful rhythms and melodies add a lighthearted, fun energy, while subtle calming elements create a balanced and soothing backdrop. Together, these qualities make it both exciting and pleasantly relaxing to experience.",The melody was playful and almost teasing. It seems like it would be good for a little dance or body expression. I found the sound of the train chugging along a bit unnecessary.,environment help maintain attention and focuses and it also support sensory regulation,1,1,2
